,month,market_cap,mkt,smb,vmg,alpha,beta_mkt,beta_smb,beta_vmg,r_squared,r_squared_adj,t_alpha
67,2012-08,"[-0.0070911063739152, -0.0136039068316305, -0.0226776416153399, 0.0080720575335408, -0.0214637312822677, -0.0085991116943999, 0.0006698295313521, -0.0160160042532191, -0.0142910906282347, 0.0230832621971208]","[-0.050288234149147, -0.0638587996997036, 0.0324914727599411, 0.0757163352504779, -0.0657661248740671, 0.0596546964932901, 0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011]","[0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593]","[-0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333]",-0.005653628205357102,-0.03770632686740488,0.144725452509815,-0.2222048675629385,0.6402319512442123,0.4603479268663184,-1.6480077984106074
68,2012-09,"[-0.0136039068316305, -0.0226776416153399, 0.0080720575335408, -0.0214637312822677, -0.0085991116943999, 0.0006698295313521, -0.0160160042532191, -0.0142910906282347, 0.0230832621971208, -0.0017948445013099]","[-0.0638587996997036, 0.0324914727599411, 0.0757163352504779, -0.0657661248740671, 0.0596546964932901, 0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279]","[-0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941]","[0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338]",-0.0035374949188752792,-0.11942664911058964,0.010535371748243191,-0.5403521984018917,0.7913420096336049,0.6870130144504074,-1.34897558581728
69,2012-10,"[-0.0226776416153399, 0.0080720575335408, -0.0214637312822677, -0.0085991116943999, 0.0006698295313521, -0.0160160042532191, -0.0142910906282347, 0.0230832621971208, -0.0017948445013099, -0.0012959378447108]","[0.0324914727599411, 0.0757163352504779, -0.0657661248740671, 0.0596546964932901, 0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235]","[-0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153]","[0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841]",-0.0037938227462147936,-0.09547496794444027,0.09878782860656304,-0.4496464932336633,0.7984095458403826,0.6976143187605739,-1.4662882224822051
70,2012-11,"[0.0080720575335408, -0.0214637312822677, -0.0085991116943999, 0.0006698295313521, -0.0160160042532191, -0.0142910906282347, 0.0230832621971208, -0.0017948445013099, -0.0012959378447108, -0.0068298374281812]","[0.0757163352504779, -0.0657661248740671, 0.0596546964932901, 0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962]","[0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155]","[-0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316]",-0.003798292617036042,-0.1300192737611104,0.07497034281219599,-0.5284135253076202,0.7581217744778828,0.6371826617168241,-1.5173623137048466
71,2012-12,"[-0.0214637312822677, -0.0085991116943999, 0.0006698295313521, -0.0160160042532191, -0.0142910906282347, 0.0230832621971208, -0.0017948445013099, -0.0012959378447108, -0.0068298374281812, 0.0073309419025139]","[-0.0657661248740671, 0.0596546964932901, 0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546]","[-0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299]","[0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813]",-0.0014420632621487141,-0.05052191551139536,0.07287607516890196,-0.5310481853719856,0.7536345737894142,0.6304518606841214,-0.5595751943208785
72,2013-01,"[-0.0085991116943999, 0.0006698295313521, -0.0160160042532191, -0.0142910906282347, 0.0230832621971208, -0.0017948445013099, -0.0012959378447108, -0.0068298374281812, 0.0073309419025139, 0.0107037214126096]","[0.0596546964932901, 0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665]","[0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463]","[-0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247]",-2.179415658493003e-05,-0.06326375987341243,0.10801453748250195,-0.4663759354572472,0.8421349152639743,0.7632023728959615,-0.011134313965045047
73,2013-02,"[0.0006698295313521, -0.0160160042532191, -0.0142910906282347, 0.0230832621971208, -0.0017948445013099, -0.0012959378447108, -0.0068298374281812, 0.0073309419025139, 0.0107037214126096, 0.006438866935784]","[0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021]","[0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124]","[-0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647]",-0.00014765159813409905,-0.008655667155552686,0.12683638509854936,-0.2921127831632512,0.7971594443930567,0.6957391665895851,-0.06601111057593766
74,2013-03,"[-0.0160160042532191, -0.0142910906282347, 0.0230832621971208, -0.0017948445013099, -0.0012959378447108, -0.0068298374281812, 0.0073309419025139, 0.0107037214126096, 0.006438866935784, 0.0006108521341307]","[-0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604]","[-0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797]","[0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385]",0.0002714023340302116,0.008103356753703083,0.15763539127221105,-0.23590385354287757,0.7994505453543992,0.6991758180315988,0.1159005393957235
75,2013-04,"[-0.0142910906282347, 0.0230832621971208, -0.0017948445013099, -0.0012959378447108, -0.0068298374281812, 0.0073309419025139, 0.0107037214126096, 0.006438866935784, 0.0006108521341307, 0.0004146801862362]","[-0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159]","[-0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648]","[0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995]",0.0016608471305336408,0.012778473247490416,0.17476591298849797,-0.16859453193520405,0.7582232935728312,0.6373349403592469,0.7282023082131543
76,2013-05,"[0.0230832621971208, -0.0017948445013099, -0.0012959378447108, -0.0068298374281812, 0.0073309419025139, 0.0107037214126096, 0.006438866935784, 0.0006108521341307, 0.0004146801862362, 0.0129002401832431]","[-0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348]","[0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144]","[-0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834]",0.0035795276968112483,0.017662475056347694,0.18202353329351031,-0.019693987600415824,0.6733335722447861,0.510000358367179,1.2723164347279785
77,2013-06,"[-0.0017948445013099, -0.0012959378447108, -0.0068298374281812, 0.0073309419025139, 0.0107037214126096, 0.006438866935784, 0.0006108521341307, 0.0004146801862362, 0.0129002401832431, -0.0002938529735815]","[0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905]","[-0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189]","[-0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461]",0.0008423009069852401,0.01941901918886403,0.062013792485504086,-0.12025602620741815,0.8598684628617749,0.7898026942926624,0.5919599043214463
78,2013-07,"[-0.0012959378447108, -0.0068298374281812, 0.0073309419025139, 0.0107037214126096, 0.006438866935784, 0.0006108521341307, 0.0004146801862362, 0.0129002401832431, -0.0002938529735815, -0.004623769325223]","[-0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382]","[0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938]","[0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182]",0.0033695643202265703,0.03379614383584324,0.13128322178739565,0.0500396391258555,0.6465890334204945,0.4698835501307417,1.6619286708854735
79,2013-08,"[-0.0068298374281812, 0.0073309419025139, 0.0107037214126096, 0.006438866935784, 0.0006108521341307, 0.0004146801862362, 0.0129002401832431, -0.0002938529735815, -0.004623769325223, 0.0113844184382794]","[-0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243]","[-0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873]","[0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733]",0.005288661759472069,0.033277588379366146,0.1668213053113116,0.09450744250177845,0.808179009106663,0.7122685136599944,3.2184926009140318
80,2013-09,"[0.0073309419025139, 0.0107037214126096, 0.006438866935784, 0.0006108521341307, 0.0004146801862362, 0.0129002401832431, -0.0002938529735815, -0.004623769325223, 0.0113844184382794, 0.0158706729241897]","[0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935]","[-0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356]","[-0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382]",0.0033517003940965358,0.04107657972262374,0.004768641792340322,-0.03279195610614075,0.4017311620525732,0.1025967430788598,1.1635068115629694
81,2013-10,"[0.0107037214126096, 0.006438866935784, 0.0006108521341307, 0.0004146801862362, 0.0129002401832431, -0.0002938529735815, -0.004623769325223, 0.0113844184382794, 0.0158706729241897, -0.0127050037849156]","[0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212]","[0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177]","[-0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632]",0.0010587406065589223,0.05011267227927184,0.01701246535115488,-0.05761580717642671,0.4367732170024413,0.15515982550366192,0.2660110102929536
82,2013-11,"[0.006438866935784, 0.0006108521341307, 0.0004146801862362, 0.0129002401832431, -0.0002938529735815, -0.004623769325223, 0.0113844184382794, 0.0158706729241897, -0.0127050037849156, 0.0050563087964704]","[0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102]","[0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408]","[-0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106]",-0.0003483331475119403,0.028057095262995775,0.032664141789719374,-0.07422095413930997,0.43313086581117777,0.1496962987167667,-0.07977995492793086
83,2013-12,"[0.0006108521341307, 0.0004146801862362, 0.0129002401832431, -0.0002938529735815, -0.004623769325223, 0.0113844184382794, 0.0158706729241897, -0.0127050037849156, 0.0050563087964704, 0.0076940448181281]","[-0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561]","[-0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462]","[-0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319]",0.0012999035273198786,0.03518490941052267,0.009327927081302603,-0.050180377822778385,0.3341228738872337,0.0011843108308505768,0.28492490932198333
84,2014-01,"[0.0004146801862362, 0.0129002401832431, -0.0002938529735815, -0.004623769325223, 0.0113844184382794, 0.0158706729241897, -0.0127050037849156, 0.0050563087964704, 0.0076940448181281, -0.0078734564119587]","[-0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707]","[-0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168]","[0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095]",0.0035726632125604174,0.10488011704056256,-0.09135624113682794,0.032350006747449735,0.32421127596016974,-0.013683086059745442,0.810620955137964
85,2014-02,"[0.0129002401832431, -0.0002938529735815, -0.004623769325223, 0.0113844184382794, 0.0158706729241897, -0.0127050037849156, 0.0050563087964704, 0.0076940448181281, -0.0078734564119587, -0.0076629641528278]","[0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432]","[0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361]","[-0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364]",0.002988236276457112,0.10640274282618867,-0.10704346964054313,0.03511601557871613,0.30599631874510913,-0.04100552188233619,0.5670065434172277
86,2014-03,"[-0.0002938529735815, -0.004623769325223, 0.0113844184382794, 0.0158706729241897, -0.0127050037849156, 0.0050563087964704, 0.0076940448181281, -0.0078734564119587, -0.0076629641528278, -0.002657032014077]","[-0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544]","[-0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323]","[-0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456]",0.0016940774201346632,0.08490971456601044,-0.14772448156272322,0.03491421537989903,0.3467857996670992,0.020178699500648767,0.42057970125081606
87,2014-04,"[-0.004623769325223, 0.0113844184382794, 0.0158706729241897, -0.0127050037849156, 0.0050563087964704, 0.0076940448181281, -0.0078734564119587, -0.0076629641528278, -0.002657032014077, 0.0043068644935636]","[0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501]","[0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749]","[-0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238]",0.0008368651855019555,0.14937549079824586,-0.13457487568428003,0.045442932652438976,0.428019920100018,0.14202988015002704,0.2423390647902481
88,2014-05,"[0.0113844184382794, 0.0158706729241897, -0.0127050037849156, 0.0050563087964704, 0.0076940448181281, -0.0078734564119587, -0.0076629641528278, -0.002657032014077, 0.0043068644935636, 0.0015916640411366]","[0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179]","[0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831]","[-0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558]",0.0011599679305900024,0.15654566304117434,-0.11845420257607492,0.03632999751311748,0.4642398100444113,0.19635971506661698,0.3625122974013536
89,2014-06,"[0.0158706729241897, -0.0127050037849156, 0.0050563087964704, 0.0076940448181281, -0.0078734564119587, -0.0076629641528278, -0.002657032014077, 0.0043068644935636, 0.0015916640411366, -0.0173343683847637]","[0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006]","[-0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543]","[-0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978]",-0.0015914472180121725,-0.0003300400160022726,-0.1692539965123195,0.0034817759133163335,0.33683418563839485,0.005251278457592212,-0.400118954825675
90,2014-07,"[-0.0127050037849156, 0.0050563087964704, 0.0076940448181281, -0.0078734564119587, -0.0076629641528278, -0.002657032014077, 0.0043068644935636, 0.0015916640411366, -0.0173343683847637, -0.0012930898971033]","[-0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089]","[0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976]","[0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786]",-0.002455543290397047,-0.0008727767556357229,-0.011366827277181177,0.023264323060463762,0.026677779919875633,-0.45998333012018655,-0.6120259067622428
91,2014-08,"[0.0050563087964704, 0.0076940448181281, -0.0078734564119587, -0.0076629641528278, -0.002657032014077, 0.0043068644935636, 0.0015916640411366, -0.0173343683847637, -0.0012930898971033, -0.0085069403735166]","[0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447]","[0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997]","[-0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754]",-0.000362700604559389,-0.025168413516907007,-0.05181215066362634,0.046235514287391206,0.150768203141192,-0.27384769528821207,-0.09402509568855989
92,2014-09,"[0.0076940448181281, -0.0078734564119587, -0.0076629641528278, -0.002657032014077, 0.0043068644935636, 0.0015916640411366, -0.0173343683847637, -0.0012930898971033, -0.0085069403735166, 0.0264340526934807]","[-0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514]","[0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266]","[0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069]",-0.0029000141395164256,0.0752829424448711,0.20876715561735623,0.035775845090329536,0.1305216895041872,-0.3042174657437191,-0.4940359825982877
93,2014-10,"[-0.0078734564119587, -0.0076629641528278, -0.002657032014077, 0.0043068644935636, 0.0015916640411366, -0.0173343683847637, -0.0012930898971033, -0.0085069403735166, 0.0264340526934807, 0.0059109406468317]","[-0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612]","[0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807]","[-0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746]",-0.0046627877025271144,0.14698166934256243,0.11101443907375204,0.021566260378263098,0.23291037707857654,-0.1506344343821353,-0.8226122771856301
94,2014-11,"[-0.0076629641528278, -0.002657032014077, 0.0043068644935636, 0.0015916640411366, -0.0173343683847637, -0.0012930898971033, -0.0085069403735166, 0.0264340526934807, 0.0059109406468317, -0.0148998680538325]","[0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336]","[0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967]","[-0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178]",-0.005573391580342636,0.10713890509362288,0.3054359391654064,0.037069470033013446,0.2713345331543672,-0.0929982002684493,-0.9372834667063779
95,2014-12,"[-0.002657032014077, 0.0043068644935636, 0.0015916640411366, -0.0173343683847637, -0.0012930898971033, -0.0085069403735166, 0.0264340526934807, 0.0059109406468317, -0.0148998680538325, -0.045539527984372]","[-0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076]","[0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547]","[0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709]",-0.003856344680692438,0.08429002488229174,0.21111679864295096,0.0045049223261996105,0.6942565130644867,0.54138476959673,-0.6467283536862451
