,month,ep,mkt,smb,vmg,alpha,beta_mkt,beta_smb,beta_vmg,r_squared,r_squared_adj,t_alpha
67,2012-08,"[0.0500138630271557, -0.0593580150975903, -0.0344722699602416, 0.0380039881821966, -0.0299463280217822, -0.028146801278177, -0.0057819897347968, -0.0305412873698592, -0.030742003302848, 0.0262581438791727]","[-0.050288234149147, -0.0638587996997036, 0.0324914727599411, 0.0757163352504779, -0.0657661248740671, 0.0596546964932901, 0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011]","[0.0029870547054678, -0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593]","[-0.0281809061076592, 0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333]",-0.005900404519095704,-0.18298006183496474,0.020039276193417596,-1.2249446564550337,0.8928172341255909,0.8392258511883863,-1.236999375926446
68,2012-09,"[-0.0593580150975903, -0.0344722699602416, 0.0380039881821966, -0.0299463280217822, -0.028146801278177, -0.0057819897347968, -0.0305412873698592, -0.030742003302848, 0.0262581438791727, 0.0259875326879824]","[-0.0638587996997036, 0.0324914727599411, 0.0757163352504779, -0.0657661248740671, 0.0596546964932901, 0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279]","[-0.0811000868578834, -0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941]","[0.0393512625133016, 0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338]",-0.005769345426039303,-0.10666439989418063,-0.05528109323073099,-1.2162774398144949,0.8636412367936931,0.7954618551905397,-1.204103399794905
69,2012-10,"[-0.0344722699602416, 0.0380039881821966, -0.0299463280217822, -0.028146801278177, -0.0057819897347968, -0.0305412873698592, -0.030742003302848, 0.0262581438791727, 0.0259875326879824, -0.0209819163374608]","[0.0324914727599411, 0.0757163352504779, -0.0657661248740671, 0.0596546964932901, 0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235]","[-0.0418282032056679, 0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153]","[0.0309394047527593, -0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841]",-0.0035739699391467957,-0.1926503553946584,-0.33929079222166975,-1.495431212798704,0.9044575772869138,0.8566863659303707,-1.0067356750206609
70,2012-11,"[0.0380039881821966, -0.0299463280217822, -0.028146801278177, -0.0057819897347968, -0.0305412873698592, -0.030742003302848, 0.0262581438791727, 0.0259875326879824, -0.0209819163374608, -0.0200307485680738]","[0.0757163352504779, -0.0657661248740671, 0.0596546964932901, 0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962]","[0.0539296761091385, -0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155]","[-0.0430203093537672, 0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316]",-0.006788565495671391,-0.18582559579922342,-0.12035638191078227,-1.3609634816542953,0.8681656432068356,0.8022484648102535,-1.7399015805642486
71,2012-12,"[-0.0299463280217822, -0.028146801278177, -0.0057819897347968, -0.0305412873698592, -0.030742003302848, 0.0262581438791727, 0.0259875326879824, -0.0209819163374608, -0.0200307485680738, -0.0074593639217682]","[-0.0657661248740671, 0.0596546964932901, 0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546]","[-0.003737423878868, 0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299]","[0.0224408277022655, -0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813]",-0.008493613748491599,-0.2126638624719212,-0.1425243132021748,-1.3185573590882953,0.8202130132444901,0.7303195198667352,-2.240629045174402
72,2013-01,"[-0.028146801278177, -0.0057819897347968, -0.0305412873698592, -0.030742003302848, 0.0262581438791727, 0.0259875326879824, -0.0209819163374608, -0.0200307485680738, -0.0074593639217682, 0.0040807287298411]","[0.0596546964932901, 0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665]","[0.0108118380283855, 0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463]","[-0.0010649848787565, -0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247]",-0.00886716525453716,-0.21109681876099587,-0.10596058432879549,-1.1734626333018088,0.7894167425203864,0.6841251137805796,-2.1628620865773303
73,2013-02,"[-0.0057819897347968, -0.0305412873698592, -0.030742003302848, 0.0262581438791727, 0.0259875326879824, -0.0209819163374608, -0.0200307485680738, -0.0074593639217682, 0.0040807287298411, 0.0316728785926002]","[0.0061891544677522, -0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021]","[0.0152684484328002, -0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124]","[-0.012412576666212, 0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647]",-0.007484837454051147,-0.1938267849521731,-0.062438991095823855,-1.1250876005339667,0.8370940415417032,0.7556410623125548,-1.8447030403913565
74,2013-03,"[-0.0305412873698592, -0.030742003302848, 0.0262581438791727, 0.0259875326879824, -0.0209819163374608, -0.0200307485680738, -0.0074593639217682, 0.0040807287298411, 0.0316728785926002, 0.0006311527523661]","[-0.0434141683171774, -0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604]","[-0.0265131507315314, -0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797]","[0.0320156021690937, 0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385]",-0.007000526026520928,-0.11817649905515237,0.04653746132776822,-0.8820472558372332,0.7750780111549503,0.6626170167324255,-1.3948717925702319
75,2013-04,"[-0.030742003302848, 0.0262581438791727, 0.0259875326879824, -0.0209819163374608, -0.0200307485680738, -0.0074593639217682, 0.0040807287298411, 0.0316728785926002, 0.0006311527523661, -0.0227242044904768]","[-0.0523444174130905, -0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159]","[-0.0301846992317068, 0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648]","[0.0365615454865105, -0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995]",-0.008423489108905651,-0.1227172369011375,0.024715267493146897,-0.9418759591735444,0.7471353328982194,0.6207029993473292,-1.6102469460128224
76,2013-05,"[0.0262581438791727, 0.0259875326879824, -0.0209819163374608, -0.0200307485680738, -0.0074593639217682, 0.0040807287298411, 0.0316728785926002, 0.0006311527523661, -0.0227242044904768, 0.0288777345893453]","[-0.0214951164841011, 0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348]","[0.0461790830080593, -0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144]","[-0.0218107324830333, -0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834]",-0.01002474187527691,-0.12941953073463075,-0.013182411729476054,-0.9337484488125009,0.7088610715477242,0.5632916073215862,-1.4972799654260063
77,2013-06,"[0.0259875326879824, -0.0209819163374608, -0.0200307485680738, -0.0074593639217682, 0.0040807287298411, 0.0316728785926002, 0.0006311527523661, -0.0227242044904768, 0.0288777345893453, -0.0178047870645494]","[0.0252034361397279, -0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905]","[-0.0315496642467941, 0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189]","[-0.0163786596630338, 0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461]",-0.013562190634071063,-0.02984934492979824,-0.05101296352284257,-0.8327249151865551,0.6788911262922955,0.5183366894384434,-1.8021257077230317
78,2013-07,"[-0.0209819163374608, -0.0200307485680738, -0.0074593639217682, 0.0040807287298411, 0.0316728785926002, 0.0006311527523661, -0.0227242044904768, 0.0288777345893453, -0.0178047870645494, 0.0471003330084501]","[-0.0074700195125235, -0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382]","[0.0095078143727153, -0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938]","[0.0077000472458841, 0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182]",-0.013325051105203515,-0.05091618804083051,0.16132425241696804,-0.6588705863542154,0.9146308163872628,0.8719462245808942,-3.448120626305958
79,2013-08,"[-0.0200307485680738, -0.0074593639217682, 0.0040807287298411, 0.0316728785926002, 0.0006311527523661, -0.0227242044904768, 0.0288777345893453, -0.0178047870645494, 0.0471003330084501, 0.0039059468310773]","[-0.0564279428895962, 0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243]","[-0.0601538814081155, -0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873]","[0.0142719692575316, -0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733]",-0.011220139452053472,-0.04949170540268363,0.20381859096592556,-0.6101835771615431,0.9089295181825803,0.8633942772738704,-2.8640361264050354
80,2013-09,"[-0.0074593639217682, 0.0040807287298411, 0.0316728785926002, 0.0006311527523661, -0.0227242044904768, 0.0288777345893453, -0.0178047870645494, 0.0471003330084501, 0.0039059468310773, 0.0769507736807567]","[0.1593323182019546, 0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935]","[-0.008136358616299, 0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356]","[-0.0257525572942813, -0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382]",-0.013825540251357439,-0.05601186975456787,0.3120715285536615,-0.6309627268769884,0.9662975628912082,0.9494463443368122,-4.371586278471917
81,2013-10,"[0.0040807287298411, 0.0316728785926002, 0.0006311527523661, -0.0227242044904768, 0.0288777345893453, -0.0178047870645494, 0.0471003330084501, 0.0039059468310773, 0.0769507736807567, -0.0268049171169877]","[0.0595531959415665, 0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212]","[0.0081565663839463, 0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177]","[-0.0314010290064247, -0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632]",-0.014576610498365325,-0.07550405997627846,0.3359523738444396,-0.6499354675845779,0.971104231322213,0.9566563469833196,-4.34892113560053
82,2013-11,"[0.0316728785926002, 0.0006311527523661, -0.0227242044904768, 0.0288777345893453, -0.0178047870645494, 0.0471003330084501, 0.0039059468310773, 0.0769507736807567, -0.0268049171169877, 0.0751794073806335]","[0.0032427102253021, -0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102]","[0.0367152947567124, -0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408]","[-0.0350522095427647, -0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106]",-0.014781460510881191,-0.10121743867798272,0.45127944291310285,-0.7317090492646234,0.900137785956337,0.8502066789345055,-1.8166575641385505
83,2013-12,"[0.0006311527523661, -0.0227242044904768, 0.0288777345893453, -0.0178047870645494, 0.0471003330084501, 0.0039059468310773, 0.0769507736807567, -0.0268049171169877, 0.0751794073806335, -0.0060650536880026]","[-0.0452706674114604, -0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561]","[-0.0037877578939797, -0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462]","[-0.0215257011774385, 0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319]",-0.013014867192838194,-0.08707556263660923,0.41438730766618226,-0.6996926976553729,0.8985912460831127,0.847886869124669,-1.6340367963709643
84,2014-01,"[-0.0227242044904768, 0.0288777345893453, -0.0178047870645494, 0.0471003330084501, 0.0039059468310773, 0.0769507736807567, -0.0268049171169877, 0.0751794073806335, -0.0060650536880026, 0.0975936340157297]","[-0.0188493068356159, 0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707]","[-0.0049853583402648, 0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168]","[0.011155008309995, -0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095]",-0.014130522299253656,-0.14044293248948614,0.48416080636237313,-0.7558976178316656,0.9271290880794901,0.8906936321192351,-1.9938845038131099
85,2014-02,"[0.0288777345893453, -0.0178047870645494, 0.0471003330084501, 0.0039059468310773, 0.0769507736807567, -0.0268049171169877, 0.0751794073806335, -0.0060650536880026, 0.0975936340157297, 0.066591440247871]","[0.0888134947639348, -0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432]","[0.0567083508160144, -0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361]","[-0.0647187017924834, -0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364]",-0.008366840406868808,-0.1334991426034523,0.5227716653132662,-0.735995068941707,0.8098300358756061,0.7147450538134091,-0.6821940120529412
86,2014-03,"[-0.0178047870645494, 0.0471003330084501, 0.0039059468310773, 0.0769507736807567, -0.0268049171169877, 0.0751794073806335, -0.0060650536880026, 0.0975936340157297, 0.066591440247871, -0.0289373238737451]","[-0.126359469984905, 0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544]","[-0.032581426644189, 0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323]","[-0.0049508108847461, -0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456]",-0.006096953824898644,-0.07530481406232986,0.6723733488954093,-0.7587480050650257,0.9019467379795664,0.8529201069693495,-0.7435846508544119
87,2014-04,"[0.0471003330084501, 0.0039059468310773, 0.0769507736807567, -0.0268049171169877, 0.0751794073806335, -0.0060650536880026, 0.0975936340157297, 0.066591440247871, -0.0289373238737451, -0.0188431076179863]","[0.0368432144417382, 0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501]","[0.0038445158648938, 0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749]","[-0.0933478022434182, -0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238]",-0.00414038251512579,-0.12147842190364,0.6348286346896824,-0.7516451670999461,0.902950029950049,0.8544250449250735,-0.5571717094297146
88,2014-05,"[0.0039059468310773, 0.0769507736807567, -0.0268049171169877, 0.0751794073806335, -0.0060650536880026, 0.0975936340157297, 0.066591440247871, -0.0289373238737451, -0.0188431076179863, 0.0417066773245759]","[0.0629826013778243, 0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179]","[0.033476033368873, -0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831]","[-0.015151858063733, -0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558]",-0.0027391943121910516,-0.10070489048604545,0.6857735861726113,-0.778259982495522,0.9156008022543916,0.8734012033815873,-0.4055811984154959
89,2014-06,"[0.0769507736807567, -0.0268049171169877, 0.0751794073806335, -0.0060650536880026, 0.0975936340157297, 0.066591440247871, -0.0289373238737451, -0.0188431076179863, 0.0417066773245759, 0.0579878916888365]","[0.0610764567225935, -0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006]","[-0.0990212335594356, 0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543]","[-0.1982775402540382, 0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978]",0.002628884870564086,0.309370551075016,0.8192143268137348,-0.6861863386110117,0.9609496938378378,0.9414245407567567,0.5682351319733895
90,2014-07,"[-0.0268049171169877, 0.0751794073806335, -0.0060650536880026, 0.0975936340157297, 0.066591440247871, -0.0289373238737451, -0.0188431076179863, 0.0417066773245759, 0.0579878916888365, 0.0104413014684345]","[-0.0152180523188212, 0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089]","[0.004277563883177, 0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976]","[0.0243432517774632, -0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786]",0.0009616847787972333,0.21492228698760293,0.9273075802030357,-0.7054365964939227,0.9550040900606185,0.9325061350909277,0.1956411974483789
91,2014-08,"[0.0751794073806335, -0.0060650536880026, 0.0975936340157297, 0.066591440247871, -0.0289373238737451, -0.0188431076179863, 0.0417066773245759, 0.0579878916888365, 0.0104413014684345, 0.0352579380235373]","[0.0511989606381102, -0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447]","[0.0214730785647408, 0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997]","[-0.0773763121839106, 0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754]",0.0028679658635498186,0.18625716632651246,0.7005974513430204,-0.6667206157197482,0.9099210942801181,0.8648816414201772,0.4137753721072783
92,2014-09,"[-0.0060650536880026, 0.0975936340157297, 0.066591440247871, -0.0289373238737451, -0.0188431076179863, 0.0417066773245759, 0.0579878916888365, 0.0104413014684345, 0.0352579380235373, 0.0656062109334751]","[-0.0388005819834561, -0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514]","[0.0099313208573462, 0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266]","[0.0129102184286319, -0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069]",0.00521308823231144,0.08456199747156615,0.4364986101874885,-0.6502731384621175,0.8725889795124249,0.8088834692686373,0.663719709740784
93,2014-10,"[0.0975936340157297, 0.066591440247871, -0.0289373238737451, -0.0188431076179863, 0.0417066773245759, 0.0579878916888365, 0.0104413014684345, 0.0352579380235373, 0.0656062109334751, -0.0120144697959977]","[-0.008308580446707, 0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612]","[0.008609045579168, 0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807]","[-0.136709082792095, -0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746]",0.004347534111041567,0.05717847898627473,0.46860611418464937,-0.6630609873239034,0.8698706763165018,0.8048060144747528,0.5191975152391726
94,2014-11,"[0.066591440247871, -0.0289373238737451, -0.0188431076179863, 0.0417066773245759, 0.0579878916888365, 0.0104413014684345, 0.0352579380235373, 0.0656062109334751, -0.0120144697959977, 0.0077076389822972]","[0.0153870783911432, -0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336]","[0.0228036722876361, 0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967]","[-0.0320469197392364, 0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178]",0.00609539963508434,0.11387785485624419,0.13037853367013055,-0.702772476119305,0.8045709700249704,0.7068564550374555,0.6898093376942045
95,2014-12,"[-0.0289373238737451, -0.0188431076179863, 0.0417066773245759, 0.0579878916888365, 0.0104413014684345, 0.0352579380235373, 0.0656062109334751, -0.0120144697959977, 0.0077076389822972, -0.0698706071107735]","[-0.0190846308608544, -0.0033280597018501, 0.0149276213056179, 0.0282234675020006, 0.0851778004449089, 0.0202264390116447, 0.0830636922741514, 0.0233925878293612, 0.1046169740380336, 0.1948255967563076]","[0.012738548551323, -0.0179397430566749, 0.0098173154972831, 0.0051250318754543, 0.0034579691035976, 0.0196297586704997, 0.0303138691926266, 0.0061426002615807, -0.0587657910152967, -0.2850320276464547]","[0.0463007402813456, 0.0099717714310238, -0.0407816251204558, -0.0464319863916978, 0.0114550102545786, -0.059418244566754, -0.0860258042664069, 0.0154307542637746, 0.0107201813166178, 0.0687547353168709]",0.0009934899825638822,0.16400886857800734,0.1955008535774133,-0.6499892276920518,0.9370660706503111,0.9055991059754667,0.1620249737481076
